"#Impuestos #IBI sube para el 50% de las viviendas, las de mayor valor catastral de cada municipio #CMin",neg
¿No decía el PP que subir los impuestos genera paro? ¿No era el paro la prioridad?,neg
En el PP calculaban un deficit así desde antes del 20N. Escudarse en el imprevisto es mentir.,neg
El Gobierno dice que esto no puede aislarse de los recortes que se avecinan.  No nos gusta pero  esperaremos a ver el dibujo definitivo.,neg
Todos entenderemos que nos toquen el bolsillo si es dentro de un plan del que salga un Estado más barato y eficaz. No para no cambiar nada.,neg
"Esperanza Aguirre marzo 2010 llama a ""rebelión"" por subida IVA: ""Cero patatero Zapatero"". ¿Dirá ahora: ""Rajoy hoy estoy que te doy""?",neg
"Claro,claro..... sobretodo ahora que no tengo programa. ""admirador""RT @RG_16: @Buenafuente como admirador te digo que te has vendido",neg
Pero alguien pensaba q no nos iba a tocar pagar los desaguisados de éstos que hemos echado? La cosa no ha hecho más que empezar. #2012duro,neg
"Los funcionarios, además de tener congelado el sueldo, tendrán que trabajar dos horas y media más. O sea, en la práctica, recorte salarial.",neg
"Subidas de impuestos,recortes y ni palabra de eliminar Diputaciones,duplicidades,fundaciones y sociedades públicas,fusionar ayuntamientos..",neg
Sorprendente. En Menáme han decidido que mi último artículo está duplicado y lo han cerrado. http://t.co/ciQl5rsX,neg
La primera en la nómina (Rajoy sube impuestos y recorta gastos) y acusación del fiscal contra #Urdangarinhttp://t.co/X6dXKB7W#portadaEPC,neg
Rajoy rectifica en horas un ataque directo al Estatuto de Andalucía. (Se adivina el susto de Javier Arenas): http://t.co/dh1xkeaI,neg
Las hemerotecas/videotecas/fonotecas perseguirán sin piedad a todos los que defendieron la bajada de impuestos con gan profusión de razones.,neg
"Lo que han aprendido de vsotros los del Pp estos siete años eh? Y ahora a probar de la propia medicina,qué rica! @iescolar",neg
Eso:“@Sindy_ro: @ccifuentes Que el gobierno condecore a Zp me parece humillante cuando deberían sentarlo en el banquillo por hundir España.”,neg
"En España se mueven unos 56.000 mill€ en billetes de 500. De la mayoría, en negro, no pagan impuestos.",neg
"“@mikelayestaran: @anapastor_tve un alto mando irani niega el lanzamiento d misiles hoy segun @RT_com ¿entonces las imágenes, d archivo?”",neg
"La izquierda debe superar la resignación y la renuncia, pero también los dogmas, las sectas y las capillas irreconciliables.",neg
"El gobierno reconoce q regresamos a fiscalidad felipista, según me cuentan fuentes del ejecutivo. Q bien!",neg
Ahora resulta que la culpa de la dramatica situacion economica y de los recortes es de @MarianoRajoy... Flaca memoria! #HerenciaPSOE,neg
"Con #rajoynazo1 menos consumo, producción y actividad y más paro. Riesgo de 5 millones paro registrado y 5,5 EPA en pocos meses",neg
¿A que el rey Juan Carlos no llama al presidente alemán para pedirle la cabeza de Merkel? #diferencialconAlemania http://t.co/Bs6gCTT4,neg
"O sea, q cambia quién está en el Gobierno y quién en la oposición, pero NO CAMBIA la manera d hacer política: confrontación y tú mas! Malo.",neg
"Dejadme decirlo 1vez:me sorprende tanto ""sabio económico"" q plagia mis análisis y propuestas unos meses después d criticarlos o ignorarlos.",neg
La demanda de energía eléctrica cierra el año 2011 con caída. Indicador claro d recesión. Lo siento.,neg
"@AlexdelaIglesia recuerda a Sinatra; lo siento por las personas que no beben al levantarse por la mañana, no van a mejorar según pasa el día",neg
Descaro total: #Urdangarín negoció contratos con dirigentes del Gobierno balear en el Palacio de Marivent http://t.co/5TBl4xqQ,neg
"Haz lo que digo y no lo que hago, yo puedo hacerlo y tu no, mi titulo vale más q el tuyo, no compares, ninis... Doble moral: Os suena?",neg
"RT @lavozlibre_feed: Sanz critica el ""cinismo"" del PSOE-A y lo califica como el ""rey de los recortes"" http://t.co/zT0evQSQ",neg
@Juandecolmenero @carlosecue 5 líneas antes escribe Carlos que se hacen los sorprendidos pero que hace meses que hablaban del 8%.,neg
diariosur.es: Solo dos de cada diez arquitectos viven exclusivamente de la profesión http://t.co/b8pRjTqR,neg
"«Venir al Ministerio del Interior no es tener un cargo, sino asumir una carga» - ABC.es http://t.co/lrdL3PMC via @abc_es",neg
Salgado mintió: se comprometió a que cerraríamos el 2011 con 6%; Rajoy mintió: se comprometió a no subir impuestos. @TelediarioInter 20:30,neg
"La trastienda del PP valenciano: ""Las miradas de los populares valencianos se clavan en Fabra: ¿para que nos sirve?"" http://t.co/m0ujeyHi",neg
"Tres ministros de Rajoy dan tres cifras o estimaciones del objetivo de déficit sobre el 8% en un día: Guindos, Montoro y Fernández.",neg
Para los mercados se trata de cambiar de caballo ( Presidente) aunque sea a mitad del río. Para nosotros se trata de cambiar de dirección.,neg
"El lío con las cifras de déficit (Guindos, Montero y hasta J. Fernández) perjudica al gobierno. Debe hablar uno y la cifra debe ser sólo una",neg
“Un ajuste como el aprobado por el Gobierno va a hacer que la economía se pare más” Rubalcaba en @La_SER,neg
Las reformas de las leyes penales no las anticipa el ministro de Justicia sino el de Interior que también corrige el déficit al de Hacienda,neg
El modus operandi seguido en la Consejería Empleo en el caso ERE podría haberse adoptado también en otras consejerías http://t.co/Bxq8aYOw,neg
“@jotapecarrion: @javiersolana ¿y es realmente un golpe de estado?”A El Consejo de Europa no le gusta.,neg
"Estoy indignada con la subida de impuestos. Han mentido. Q recorten el gasto publico. #asino Todos sabíamos déficit 8,3%. Y la coherencia?",neg
"el modelo actual d medios perjudica a periodismo y a libertad d prensa x depender l mayoría dl control,subvención o licencia d ls gobiernos",neg
Y eso es nada... Uff “@nachoramos: Por cada Medio de Comunicacion que cerró en 2011 cerraron más de 4.000 autónomos.”,neg
Ha marcado el @realmadrid no? ;-(((((,neg
Tristeza.,neg
Andalucía cierra el año 2011 con 969.152 personas en paro http://t.co/xUQvUWS9 via @elmundoes,neg
. @javierarenas_pp  dice que la sociedad acepta más impuestos harta de mentiras http://t.co/WdL39kwn,neg
La subida del IRPF de Rajoy vulnera la doctrina del Constitucional http://t.co/g6sdBhCW via @el_pais,neg
"De los autores ""Mira cómo brilla este suelo"", llega ""Se van a desnucar tós"", (en los mejores aeropuertos de España, en especial en Málaga).",neg
"Mi sentido pesame a la familia y amigos de Enrique de Melchor, un gran guitarrista que pierde el flamenco.",neg
"Los cvientíficos se quejan de los recortes, pero el despilfarro es total. Os lo contamos en el Top secret. @TelediarioInter 20:30",neg
"Vamos, que Chacón contraprograma el acto de las medidas de Rubalcaba a las ocho de la tarde. Detalle navideño para las redacciones :)",neg
"La petición de la carta del BCE se la repetí, después de Zapatero, a Rajoy al día siguiente de ser investido y antes del nuevo gobierno,",neg
#cartaalosreyesmagos. Rajoy necesita una sala de prensa. La q hay no le debe de gustar,neg
"Y hoy en día qué es fiable?RT “@Hugovalladolid: La prima de riesgo no es fiable. Ya no debería ser información. Solo nos compara...""",neg
Y a mi también “@chefidiaz: Me da vergüenza leer ésto http://t.co/uUfsEpBW”,neg
Esto es precisamente lo que se pretendía evitar. 'La prima de riesgo continúa su escalada y alcanza los 370 puntos' http://t.co/9slbRFwe,neg
Espermos que el ministro de Defensa no acuda a la videoconferencia con guión como su predecesora.,neg
Rajoy comparecerá en el Congreso para explicar los recortes tras el Consejo Europeo - ABC.es http://t.co/XZ5OgCQe via @abc_es,neg
El objetivo de cierre de empresas públicas de las CCAA es el fijado en el 2010. ¿Ambición? @TelediarioInter 20:30,neg
Elvira Rodriguez nos acompañará para hablar sobre el recorte a las CCAA y la supervisión de sus presupuestos. @TelediarioInter 20:30,neg
Riolobos cree que Barreda deberia estar entre rejas por su gestion en CastillaLa Mancha http://t.co/dyQcynFW vía @eldigitalcastillalamancha,neg
La comparación de la Sra. Sáez d Sta. María del déficit de la SS entre 1996 y hoy es un insulto a la inteligencia: Obvia  fondo 65.000mill€,neg
Ibarra presenta una enmienda según la cual Rubalcaba y Vara tendrían que dimitir como diputados / PSOE http://t.co/8ZZPyqFU via @europapres,neg
Los recortes y recargos deprimen la economía. Álvarez Cascos y Gabino de Lorenzo agitarán  Asturias. Crisis sobre crisis.,neg
"La #HerenciaPSOE ha dejado un de´ficit del 8%, ocultando el grave deterioro de las cuentas pu´blicas (erro´neo diagno´stico y mala gestio´n)",neg
Me confirma @mariolacubells que la gala se firmó aún mandando el Psoe. Pues de saberse hubieran perdido aún por más.,neg
El futuro nos tortura y el pasado nos encadena. He ahi porque se nos escapa el presente. Flaubert,neg
Dos tipos de 10 años me humillan y desnudan mi analfabetismo cibernético Ahora el roscón con chocolate quiebra mi disciplina. Reyes,neg
"@Fgarea Me autocito: ""Extraña forma de entender el liderazgo, tan parecida a una monja de clausura""",neg
"Empresas publicas y comunidades autónomas. Como derrochar, como ocultar el déficit... Y Valencia,como siempre... http://t.co/479XB1Kq",neg
Sobre Ivonne Malleza. Encarcelada hace unos días en Cuba. http://t.co/6NaEG1oq,neg
Ejem... +1 RT @redliberal: Suscripciones institucionales a diarios en 2011: ¿quién se benefició más? http://t.co/NU1e662Y,neg
Las redundancias administrativas nos cuestan 32.000 euros. Urge su reforma,neg
RT @elviswarrior: Con el carro de Manolo Escobar? “@mariviromero: ¿Dónde fue a parar el dinero de los ERE? http://t.co/EVVHuRw0 - http:/ ...,neg
".@Javierarenas_pp "" los socialistas en Andalucía  se han cargado la FAMP porque no iban a gobernarla ellos"" http://t.co/5ETbr4G7",neg
"Madame Barroso y sus amiguetes,ls Roures y Cía creen que esto de gobernar un país es una coña de las suyas,una cosa para wyomings...",neg
Miedo en Gobierno y Rajoy de q próxima semana mercados ataquen deuda española y desbaraten dl todo el discurso d q el problema era ZP,neg
"No existe más pensión vitalicia que la de expresidente del gobierno, el resto como los demás.",neg
"Primera encuesta sobre los recortes de Rajoy y la batalla entre Rubalcaba y Chacon, de Metroscopia, mañana el EL PAIS.",neg
"A veces, la lógica interna d los partidos, les lleva a elegir un líder q difícilmente podrá ganar elecciones. Por ej: republicanos USA.",neg
Q valientes..Paramilitares cubanos org actos d repudio contra una dama d blanco en huelga d hambre lanzandole piedras http://t.co/QyR5y0Td,neg
Expresos del franquismo forman 'La Comuna' para exigir justicia. Por @Diego_Barcala. http://t.co/5OhElBh3 #porquePúblicohacefalta,neg
"Gara p.10: ""Los presos provocan una expresión de cariño que desborda el relato oficial"". Adorables asesinos. Euskadi, enfermedad moral.",neg
"Decreto del AJUSTE y el RECARGO temporal, pero sobre todo del RIGOR MOTIS de la economía, el PARO y la AUSENCIA  del nuevo presidente Rajoy.",neg
"La lista de la compra del palacete de Jaume Matas: Ocho televisores Bang & Olufsen, 40.000 euros  http://t.co/U9PIHRHH",neg
I favorited a @YouTube video http://t.co/OLAE3DUh Los recortes sociales del PSOE en Andaluc,neg
Esta es la realidad...Los recortes sociales del PSOE en Andalucía  http://t.co/8oY6XSpp,neg
Hoy en @hora25 la historia de esos jóvenes que se independizaron y a los que la crisis ha obligado a volver a casa,neg
#BastaYA . 4 en 9 dias . Hallado el cadáver de una mujer con signos de violencia en Fuengirola http://t.co/dGRfmT3T,neg
"Los jueces valencianos, a la cabeza en carga de trabajo... http://t.co/y5Vaz3AN",neg
. @EliasBendodo  asegura que la Diputación ha generado un impacto económico...: http://t.co/in7Jnedq vía @malagahoy_es,neg
"Muere el presidente de Guinea-Bissau, Malam Bacai Sanhá http://t.co/yKViER0H (EP)",neg
"Conviene recordar que en el año 2009, cuando subir impuestos era ""un atentado"", el déficit era del 11%. Hoy está al 8% http://t.co/eR8q2o0J",neg
"3.500 anuncios, 7.000 defraudadores, cm mínimo. Es l política d vivienda d l Generalitat y el control dl fraude dl Gob? http://t.co/BDPapwv2",neg
@iescolar Y con la escobilla no se pondría mandar a la mierda el coloso castellonense? Es por darle utilidad...,neg
También hablaremos en @TDtarde @13television de la corrupción que se sienta en el banquillo.,neg
"Esa es justo la palabra...Sanz critica el ""cinismo"" del PSOE-A y lo califica como el ""rey de los recortes"" http://t.co/CgbqtR32",neg
Alucino. Grecia incluye a los pedófilos en su lista de personas con discapacidad con derecho a paga. http://t.co/HG3AnneB via @AP,neg
Los recortes sociales del Psoe en Andalucía. En mi blog  http://t.co/qipdWuGr,neg
¿Crisis? ¿Para quien?bit.ly/xAEdm7,neg
bit.ly/xAEdm7¿Crisis? bit.ly/xAEdm7,neg
"Al menos 20 muertos y 25 heridos por la explosión de una bomba en una gasolinera en Pakistán, en la zona fronteriza con Afganistán",neg
"Lamentablemente en Cataluña se prioriza la construcción nacional y las políticas identitarias sobre salud,educación o recuperación económica",neg
Twitter me propone que siga a Guindos pero esa cuenta es un fake manejado con habilidad. Al suplantador le debería caer una buena multa.,neg
"El déficit del 8% es la muestra de la austeridad hipócrita del PP, pero sobre todo del fracaso del ajuste que provoca recesión, paro y deuda",neg
@mgilguerrero sorprende que preocupe más un posible relevo en Tráfico que el terrorismo. Alucinante con las preguntas. ¿El nuevo periodismo?,neg
"Las cifras de Rajoy: 15.000 millones autonómicos + 3.000 del Gobierno + 1.500 municipales + 5.000 de la SS. Suman 24.500 millones, no 20.000",neg
ERC&PP no han apoyado ese pleno monográfico sobre impulso d l economia y efectos d ls recortes que registramos mañana.El govern no lo quería,neg
"Mañana en @elconfidencial mi #dos palabras ""Cuando la corrupción se convierte en nuestro peor enemigo"".",neg
Como s genera nuestro déficit:15.000 millones las com autónomas.5000 mill seg social.3000 mill Estado.1500 mill ayuntam http://t.co/wIw3IXeC,neg
Mañana hay pleno en el Congreso de Diputados para convalidar el decreto de recortes del Gobierno. Nos dan 10 minutos para fijar posición.,neg
Noooooooooooooooooooooooooooo,neg
Me quedé corto: recorte d déficit no será d 30.000m sino mucho más. Pues sigue sin salirme el cómo lo harán con lo q falta q es muuucho.,neg
"Al menos 1muerto y 2heridos x la explosión d una bomba adosada a un coche en una plaza del norte de Teherán,cerca d la Universidad (PressTv)",neg
Me he dado cuenta de que cuesta mas levantarse de la cama cuanto mas frío hace fuera...#perogrullo,neg
Cuando la corrupción se convierte en nuestro peor enemigo - Dos Palabras http://t.co/mw8jkzmG vía @elconfidencial,neg
"Uuuuuuuys! Montoro pide a la Cámara que ""dejemos de lado la ideología"" ante la crisis... Danger",neg
El PSOE pide q se haga lo que el no hizo en dos legislaturas..Y da lecciones de gobierno en las CCAA mientras la Cámara le espeta:Andalucía!,neg
"Empieza la degradación del debate, con la herencia recibida y el ' y tu más'. Montoro dice que el PSOE conocía el déficit.",neg
"Montoro dice que pide ""un esfuerzo pequeño de muchos"" con la subida de impuestos. Y defiende los impuestos ""a la propiedad"". Ver para creer",neg
Montoro clama ahora x una política de luces largas...y sigue con el rafa rafa de la pinderacion,neg
"Montoro, hace dos meses: ""Si subiéramos el IRPF tendríamos menos crecimiento y más paro, con eso se lo digo todo"" http://t.co/Zjk7ofA8",neg
Cuando Montoro decía estas cosas ya sabía que el déficit era del 8%. Él mismo lo iba contando. http://t.co/Zjk7ofA8,neg
El debate sobre déficit publico es el viejo debate sobre cañones o mantequilla.,neg
En el AVE con @JoseMotatv para ir a Barna. #palizon #señorasmayoresdegira #abuelas #desmadreenelgeriatrico,neg
No se puede utilizar la crisis como excusa para privatizar servicios públicos. Atacar a lo público es atacar a la democracia.,neg
Se han ampliado 100.000 millones para avales a la banca. La banca siempre gana y altos directivos más.,neg
La Junta de Andalucía sigue echando mano de la chequera para amigos. Se lo contamos en nuestro top secret. @TelediarioInter 20:30,neg
Alonso dice que en Andalucía no hay corrupción. Risas en el hemiciclo. @TelediarioInter 20:30,neg
que clamores? De Obama? “@EFEnoticias: EEUU recuerda diez años de Guantánamo entre clamores para su cierre inmediato #Guantánamo #EEUU”,neg
"Hubo un tiempo en que la capacidad profesional, el valor y la admiración no se medían por la Cuenta Corriente.",neg
"Los abogados repudian los #CIE para extranjeros, el sí de CiU a Rajoy y el desafío de Chacón a Rubalcaba.http://t.co/kAzDRh8y#portadaEPC",neg
"Rajoy&Duran apoyan subida d impuestos a todos ls españoles,justo lo contrario d lo que dijeron hace 2 meses antes dl #20N. #pepevergencia",neg
La adicción a Internet se caracteriza por una integración anormal de la materia blanca http://t.co/F6CN8vim,neg
"Mas!El ex alcalde de Los Barrios y la delegada de Cultura de la Junta, imputados por delito urbanístico"" http://t.co/ywIPSbAs via @elmundoes",neg
"A las 3 en @A3noticias, según Defensa, piratas somalíes atacan un buque de guerra español.  Un pirata muerto, y varios heridos",neg
Y preguntamos en @13tv_AlDia : ¿engañó @marianorajoy a los votantes (impuestos) o engañó el @PSOE a los españoles (déficit)? @DHAM_13tv,neg
Ana Botella traiciona a los madrileños al abandonar la reivindicación de una mejor financiación municipal. #Madrid http://t.co/Kh12Tcg4,neg
Adiós al maestro de humanidad: http://t.co/A37enFkr vía @diariodejerez,neg
El soldado Bradley Manning se enfrentará al consejo de guerra  http://t.co/Uh2Y5tgv via @el_pais,neg
"Toma! compravotos“@AdrianaRey83: Portada mañana @gaceta_es ""Griñán regaló 54 millones a UGT y CCOO el mismo día en q convocó las elecciones""",neg
“@TelediarioInter: Top Secret: El #PSOE de Andalucía despilfarra otros 90 millones de euros en subvenciones. http://t.co/aiWHNXRJ”,neg
Indigna que Gobiernos UE no exijan cambio estatuto BCE para prestar directamente a Estados. Paro disparado y casino financiero a tope.,neg
Rajoy pide ayuda a la UE. ¿Para los españoles? ¿Para evitar los recortes? No. Para la banca http://t.co/7t8oRLse,neg
Pero estamos convencidos d q @ToniCanto1 no querrá contribuir a ningún expolio y devolverá 130.000 euros al contribuyente valenciano. Seguro,neg
La sentencia del caso Marta del Castillo es una VERGÜENZA #INDIGNADOSporsenteciaMarta,neg
"La parte en la que rechaza condenar por ""daño a la integridad moral"" (callarse dónde está el cadáver) me parece la más endeble.",neg
A la cola por las autonómicas RT @pedroj_ramirez Ya era hora. El Gobierno cambiará la ley para facilitar privatización http://t.co/hJJGhf2Z,neg
"Los políticos tienen difícil superar al alcalde de Getafe, protagonista de un vídeo de adelgazamiento http://t.co/nJQVSzpC",neg
"Buscamos cobrador del Frac, para que Iker Casillas pague sus deudas a los compañeros. Gracias.",neg
Me parece muy injusto la sentencia del juicio de marta del castillo,neg
Indignante la sentencia y todos los acontecimientos en torno al caso #MartadelCastillo La justicia NO ES IGUAL para todos.#cadenaperpetuaYA,neg
Bdías. Estoy en Paris. La pérdida de la AAA de S&P cayó anoche como un jarro de agua fría sobre Francia. Sarko lo tiene mal en abril.,neg
"""No son maneras"", post sobre cómo se está comportando cara al público el Gobierno Rajoy, Soraya y los demás ministros. ...",neg
Está claro que con Marta del Castillo no se ha hecho justicia. Ni se ha condenado a los culpables ni se ha dado... http://t.co/kWAkcOr2,neg
Denuncia la impunidad absoluta del pasado totalitario de España.,neg
"Precisamente porque creo en la separación de poderes, me repugna el proceso inquisitorial al juez Garzón con inhabilitación preventiva.",neg
""" los socialistas han multiplicado por 5 la deuda publica en #Andalucia "" @javierarenas_pp #elcambioandaluz",neg
Los turistas españoles del naufragio. El mal tiempo q llega. ¿Pq los casos d sarampión se han multiplicado x 10? Os lo contamos a las 3.,neg
"Cuanto daño ha hecho el todo gratis d ZP. Pretenden metro gratis, luz gratis, casas gratis.Los países se suicidan, solo hay q mirar a Grecia",neg
"Mis #trolldeldía de hoy (competición muy reñida). En el número uno, el resistente a la dictadura de ZP http://t.co/wUZTddEZ",neg
"Recuperado otro cadáver en el Concordia,segun agencia Ansa.Ya son 6 muertos,entre ellos un español.Empresa armadora habla d error dl capitán",neg
Ya ya ...RT @UnaMujerDe40: No debería llamarte la atención @mariviromero. La hipocresía existe...,neg
Muy clarificador !La insostenible casta parasitaria española http://t.co/Zf4hB5pD via @DiarioSigloXXI,neg
"Ja ""principios de ultraismo y solidaridad q presiden el sistema nacional de trasplantes # #MédulaÓsea",neg
Sólo el miedo a la derrota electoral  del @psoe puede explicar de los alcaldes del Parlamento Andaluz #elcambioandaluz,neg
SOS en el cuerno de África. Hambruna !,neg
Los abogados del turno de oficio abandonan por el recorte salarial http://t.co/NK5h5Y0L,neg
Como? esto que es? Los sindicatos tienen en plena crisis 9.000 tarjetas de crédito para pagar sus gastos http://t.co/GaJVqgoH,neg
Pero no luchaban por la cultura libre? 10 mill de euros! “@amanda_mars: Los fundadores de SeriesYonkis venden el portal http://t.co/TRrRdXq1,neg
Continúa el PP  pasando factura: primero con la cifra de déficit y hoy con un juicio simbólico a los políticos. JUICIO REAL  A  CORRUPTOS.,neg
"RT @ostwitting: el pacto encubierto entre CiU-PP en Mataro ha sido bochornoso,PP despechado publica pacto en diario local #politica #mataro",neg
Corrijo....89 millones de toneladas de comida es lo que tiramos en Europa. Perdón.,neg
"#BastaYa : Un hombre mata a puñaladas a su ex mujer en Jaén y se entrega a la Guardia Civil"" http://t.co/hoKyVOyG via @elmundoes",neg
"Castellón: aeropuertos sin aviones, institutos sin calefacción y alumnos represaliados. Tremendo todo http://t.co/ivZsa0ok",neg
"La Generalitat les debe a ls aytos catalanes 753 según el propio gobierno.“Catalunya ens roba”? No,simplemente deudas entre administraciones",neg
Está la cosita muy mala. Wolverine no es lo que era. http://t.co/WAlMsg0l,neg
@iescolar @laventana Si abogados de acusados en el caso Marta del Castillo autorizaron escuchas no hay equivalencia con Garzón,neg
"Fijaos en la foto del angelito, conocido como Kim Schmitz, que se forraba con las descargas ilegales de Magaupload. http://t.co/MeONc3A7",neg
"¡“@135sara: HAN ENCONTRADO UN TREN DEL 11M, ESCONDIDO POR FOMENTO.¡ TOMA YA !¿Y LOS Q FALTAN ? QUE LOS SAQUEN TODOS, via interec.”",neg
El fracaso de los fondos mineros está en la falta d voluntad del gobierno central y en nuestra incapacidad d diseñar su futuro en  Asturias,neg
Moisés Naín compara las desigualdades con el colesterol. Yo Discrepo y creo con Navarro que todas son malas para la justicia y la economía,neg
"A vacas tan flacas, menos obsesión con el déficit. En mi blog en @20m http://t.co/RHPFCQfU",neg
B días! Camino de @anarosaq en Tele5. Accidente enorme en la carretera Fuencarral- Alcobendas.,neg
"Org. Internacional dl Trabajo: si la desaceleración se materializa,los 200 millones d parados previstos para 2012 pueden subir a 204millones",neg
"La tasa de desempleo más alta, 10,9%, se da en el norte de África y los más afectados son los jóvenes, según Org. Internacional del Trabajo",neg
"Actualización: Al menos 10 muertos y 40 heridos por la explosión de 2 coches bomba en el barrio chií de Sadar City, Bagdad",neg
"Cospedal reitera desde el Senado ""el objetivo de déficit es irrenunciable""",neg
La Junta oculta documentación sobre presunto pago de comisiones ilegales en el caso ERE http://t.co/4x8XxCRv,neg
"Como servicio público deja mucho que desear. Según los ciudadanos es lenta, cara y poco comprensible.",neg
Que hacer si la recesión agrava las maltrechas cuentas publicas: seguir con el hacha como dice Rajoy o amoldarse a coyuntura como pide RbCb?,neg
Volviendo a la extorsión: Que la q se ejercía sobre los empresarios fuera mas grave que la de los comercios no hace q esta no lo sea 1/2,neg
Mal va un país cuando se pretend un neo lenguaje adecuado al 'nuevo tiempo. La extorsion es y será extorsion al margen de conveniencias 2/2,neg
En la lucha contra la corrupción nuevas figuras por despilfarro. Primero impulso a la fiscalía y utilizar las  figuras delictivas que ya hay,neg
"""¿Es gratis ir a los tribunales"", se mofaba Montoro de los que proponían el copago en la justicia http://t.co/ZMBOyXff",neg
El cáncer de la corrupción y su consentimiento social   está más extendido aún de lo que pensábamos. Regeneración.,neg
Vaya gol anulado. Qué vergüenza!!,neg
"Al menos 10 mueros en un atentado contra edificios policiales cerca de Bagdad, Irak",neg
Explosión gas posible causa dl derrumbe d 2 edificios Río d Janerio. Al menos 5 heridos y varios atrapados.Medios locales hablan d 2 muertos,neg
"Dais ejemplos extremos, cuando  nuestra delincuencia grave en niños y adolescentes es mìnima. No se legisla para los casos concretos.",neg
"Como en la Edad Media, el populismo penal provoca el miedo y luego lo conjura con penas extremas.",neg
"EL BARRIO en @HerreraenlaOnda : ""Cádiz es tierra de embajadores, están todos de baja"" Enorme el Barrio!!",neg
"vaya titular: Las interrupciones en adolescentes no crecieron con la ley http://t.co/5sKg0y9M Se trataba de que disminuyeran ,no?",neg
#elcambioandaluz @antoniosanz denuncia que la Consejera de Hacienda anuncia un 3%de deficit. Ayer @PepeGrinan dijo 1.4 % . Es tremendo,neg
"Ayer Griñán aseguró que el déficit estaría en el 1,4%. Ahora, parece que estará en torno al 3%. La diferencia son muchos millones de euros",neg
Ayer @PepeGrinan dijo en sede parlamentaria que el deficit en #Andalucia es del 1.4% y hoy la Consejera dice q es del 3% #griñanmiente,neg
"2 personas han muerto, en el Perello (Valencia), en el incendio, esta noche, de una vivienda, que ha quedado totalmente calcinada.",neg
Cinco millones doscientos setenta y tres mil parados. Más de medio millón en el último año. El dramático rastro del  AJUSTE y la CODICIA.,neg
"El paro supera los 5,27 millones de personas - http://t.co/AZ3nQgUy",neg
"Andalucía: 31,2% de paro ¿Es ese el modelo que Rubalcaba y Chacón proponen para España? Por no hablar de su déficit y de su deuda.",neg
"En Battle Royale, el límite de paro insoportable para Japón era el 15% (post es de 2009, cuando 4 millones era mucho) http://t.co/x5RFdrgC",neg
"También dirán que es persecución política?: ""Garzón abusó de su condición de juez para enriquecerse personalmente http://t.co/MFb25MjK”",neg
"Rusty warriors. Musica cerda de after de los viejos tiempos. Hasta el culo de cristal azul, del mismo Heisenberg http://t.co/h5kszlfI",neg
Mañana me veo con una persona afectada por un ERE de la Junta de Andalucía... Miedo me da lo que me va a contar,neg
El problema de esta cita de Patxi López con Rajoy es que no vamos a tener la versión del presidente del Gobierno y habrá especulaciones.,neg
"Este ajuste puritano acabará con nosotros si no reaccionamos. Más recortes, cierre de empresas, más paro y más déficit para volver a empezar",neg
"El Gobierno rompe pacto constitucional sobre déficit público. Pero, la diferencia derecha/izquierda es la distancia entre déficit 0/0,4%?",neg
"Rematado para @Semanaldigital ""Políticos, sí; gamberretes y pandilleros, no"" #EREs #Andalucía @PSOE #Griñán",neg
"Nuestro amigo @benjagladiador fallecio el dia de hoy, llevaba tiempo luchando contra el cancer... Buen viaje amigo.",neg
"En la cena de IU en Castrillón hablamos del ajuste y sus consecuencias de recesión y paro masivo, de la soberbia de Cascos y de la justicia",neg
El Gobierno pide a #Griñán que depure responsabilidades sobre los #ERE -  http://t.co/nSqzkG4S,neg
Me cuentan q el sin gobernador del BdE mantiene amigos de la tierra con sueldos igual de espeluznantes. Buscará acomodo? @LosadaPescador,neg
La trama del @psoeandalucia. Cuando se diseña la corrupcion desde el gobierno http://t.co/Rv5hjDY7,neg
Sarkozy cuenta en directo en la tele a 4 periodistas (que le preguntan) su subida de impuestos y otros recortes. Igualito que Rajoy,neg
"No me gusta el artículo de @el_pais contra Carme Chacón. Dar patadas a Barroso en el trasero de Chacón es venganza, no información. #feofeo",neg
"8 muertos y 3 heridos leves, este fin de semana en las carreteras. Uno de los fallecidos era motorista, informa Dirección General deTráfico",neg
Cospedal vuelve a pdir explicaciones a Chacon y Rubalcaba por el caso de los ERES el dia que se convocan las elecciones andaluzas.,neg
A Rajoy se le escapa ante un micrófono abierto que habrá una huelga general cuando se conozca su reforma laboral http://t.co/oYLVmN4k,neg
"Cascos convoca elecciones en Asturias para el 25 de marzo, con las andaluzas. Le puede salir el tiro por la culata.",neg
"Pues el logo de #Madrid2020 no me gusta... Tanto arco iris me recuerda a Curro, el de la #Expo92, aún siendo éste último aún peor.",neg
De verdad necesitamos un grupo de expertos europeos para luchar contra elparo juvenil? Hay un virus contra el sentido común en el mundo!,neg
Acabo de estar con los padres de 22 jóvenes con discapacidad. Estan en un taller de empleo y la Junta les debe 126.000 e @reciomanolo,neg
. @reciomanolo por que debe usted 126.000 e a este taller de empleo ? Donde esta ese dinero se las personas con discapacidad?,neg
". @eliasbendodo  asegura que los malagueños darían ""un suspenso"" a la gestión de la Junta en la última legislatura http://t.co/GtqxBSmg",neg
"Madrid Espacios y Congresos, una empresa dedicada a centrifugar la deuda del Ayuntamiento de Madrid. http://t.co/kSOLyme5",neg
TERROCAPITALISMO. Estamos en un estado de excepción económica con el mercado como patria y los bancos como fuerzas armadas.,neg
